# Vega spectrum from Kurucz models, resolution 500
# microns	erg/s/cm2/micron
2.23662	5.84085e+09
2.23886	5.81949e+09
2.24111	5.79812e+09
2.24335	5.77550e+09
2.24560	5.75414e+09
2.24785	5.73278e+09
2.25011	5.71016e+09
2.25236	5.68880e+09
2.25462	5.66618e+09
2.25688	5.64481e+09
2.25914	5.62471e+09
2.26141	5.60334e+09
2.26367	5.58198e+09
2.26594	5.56188e+09
2.26821	5.54051e+09
2.27049	5.51915e+09
2.27276	5.49904e+09
2.27504	5.47894e+09
2.27732	5.45757e+09
2.27961	5.43747e+09
2.28189	5.41611e+09
2.28418	5.39600e+09
2.28647	5.37715e+09
2.28876	5.35579e+09
2.29106	5.33568e+09
2.29335	5.31557e+09
2.29565	5.29673e+09
2.29795	5.27662e+09
2.30026	5.25777e+09
2.30256	5.23766e+09
2.30487	5.21881e+09
2.30718	5.19871e+09
2.30950	5.17986e+09
2.31181	5.15975e+09
2.31413	5.14090e+09
2.31645	5.12205e+09
2.31877	5.10320e+09
2.32109	5.08435e+09
2.32342	5.06550e+09
2.32575	5.04665e+09
2.32808	5.02781e+09
2.33042	5.00896e+09
2.33275	4.99011e+09
2.33509	4.97126e+09
2.33743	4.95241e+09
2.33978	4.93481e+09
2.34212	4.91596e+09
2.34447	4.89711e+09
2.34682	4.87952e+09
2.34917	4.86067e+09
2.35153	4.84308e+09
2.35388	4.82549e+09
2.35624	4.80664e+09
2.35861	4.78904e+09
2.36097	4.77145e+09
2.36334	4.75386e+09
2.36571	4.73501e+09
2.36808	4.71742e+09
2.37045	4.69982e+09
2.37283	4.68223e+09
2.37521	4.66464e+09
2.37759	4.64704e+09
2.37997	4.63071e+09
2.38236	4.61311e+09
2.38475	4.59552e+09
2.38714	4.57793e+09
2.38953	4.56034e+09
2.39193	4.54400e+09
2.39432	4.52641e+09
2.39672	4.51007e+09
2.39913	4.49248e+09
2.40153	4.47488e+09
2.40394	4.45729e+09
2.40635	4.44096e+09
2.40876	4.42588e+09
2.41118	4.40828e+09
2.41359	4.39069e+09
2.41601	4.37310e+09
2.41844	4.35802e+09
2.42086	4.34294e+09
2.42329	4.32660e+09
2.42572	4.31027e+09
2.42815	4.29142e+09
2.43058	4.27382e+09
2.43302	4.25749e+09
2.43546	4.24366e+09
2.43790	4.22984e+09
2.44034	4.21476e+09
2.44279	4.19717e+09
2.44524	4.17706e+09
2.44769	4.15696e+09
2.45014	4.14062e+09
2.45260	4.12931e+09
2.45506	4.11800e+09
2.45752	4.10543e+09
2.45998	4.09035e+09
2.46245	4.07150e+09
2.46492	4.05014e+09
2.46739	4.02627e+09
2.46986	4.00616e+09
2.47234	3.99485e+09
2.47482	3.98857e+09
2.47730	3.98103e+09
2.47978	3.96972e+09
2.48227	3.95589e+09
2.48476	3.93830e+09
2.48725	3.91945e+09
2.48974	3.89432e+09
2.49224	3.86542e+09
2.49474	3.84028e+09
2.49724	3.83023e+09
2.49974	3.83023e+09
2.50225	3.82897e+09
2.50475	3.82269e+09
2.50727	3.81138e+09
2.50978	3.79881e+09
2.51230	3.78373e+09
2.51481	3.76614e+09
2.51734	3.74478e+09
2.51986	3.71713e+09
2.52239	3.67943e+09
2.52491	3.64173e+09
2.52744	3.62917e+09
2.52998	3.63922e+09
2.53251	3.64802e+09
2.53505	3.64927e+09
2.53760	3.64299e+09
2.54014	3.63419e+09
2.54269	3.62288e+09
2.54523	3.60906e+09
2.54779	3.59398e+09
2.55034	3.57765e+09
2.55290	3.55754e+09
2.55546	3.53366e+09
2.55802	3.49848e+09
2.56058	3.44821e+09
2.56315	3.39669e+09
2.56572	3.38538e+09
2.56829	3.41051e+09
2.57087	3.43313e+09
2.57344	3.44193e+09
2.57602	3.44067e+09
2.57861	3.43439e+09
2.58119	3.42434e+09
2.58378	3.41177e+09
2.58637	3.40046e+09
2.58896	3.38915e+09
2.59156	3.37533e+09
2.59416	3.36025e+09
2.59676	3.34391e+09
2.59936	3.32381e+09
2.60196	3.29867e+09
2.60457	3.26474e+09
2.60718	3.21322e+09
2.60980	3.14034e+09
2.61241	3.08379e+09
2.61503	3.09007e+09
2.61766	3.10766e+09
2.62028	3.06996e+09
2.62291	2.95812e+09
2.62554	2.85508e+09
2.62817	2.90911e+09
2.63080	3.02347e+09
2.63344	3.09007e+09
2.63608	3.11772e+09
2.63872	3.12777e+09
2.64137	3.12777e+09
2.64402	3.12400e+09
2.64667	3.11646e+09
2.64932	3.10766e+09
2.65198	3.09635e+09
2.65463	3.08379e+09
2.65730	3.07122e+09
2.65996	3.05488e+09
2.66263	3.03227e+09
2.66530	3.00211e+09
2.66797	2.95938e+09
2.67064	2.88775e+09
2.67332	2.79979e+09
2.67600	2.77088e+09
2.67868	2.82743e+09
2.68137	2.88650e+09
2.68406	2.91791e+09
2.68675	2.92922e+09
2.68944	2.93048e+09
2.69214	2.92671e+09
2.69483	2.92042e+09
2.69754	2.91163e+09
2.70024	2.90283e+09
2.70295	2.89278e+09
2.70566	2.88147e+09
2.70837	2.87142e+09
2.71108	2.86262e+09
2.71380	2.85257e+09
2.71652	2.84126e+09
2.71925	2.83120e+09
2.72197	2.81989e+09
2.72470	2.80858e+09
2.72743	2.79727e+09
2.73017	2.78596e+09
2.73290	2.77465e+09
2.73564	2.76209e+09
2.73839	2.74827e+09
2.74113	2.73193e+09
2.74388	2.71308e+09
2.74663	2.68795e+09
2.74938	2.65276e+09
2.75214	2.59621e+09
2.75490	2.51202e+09
2.75766	2.43913e+09
2.76043	2.45798e+09
2.76319	2.52710e+09
2.76596	2.57485e+09
2.76874	2.59873e+09
2.77151	2.60752e+09
2.77429	2.60752e+09
2.77707	2.60375e+09
2.77986	2.59747e+09
2.78264	2.58993e+09
2.78543	2.58239e+09
2.78822	2.57359e+09
2.79102	2.56480e+09
2.79382	2.55474e+09
2.79662	2.54595e+09
2.79942	2.53589e+09
2.80223	2.52710e+09
2.80504	2.51704e+09
2.80785	2.50825e+09
2.81066	2.49819e+09
2.81348	2.48940e+09
2.81630	2.47934e+09
2.81913	2.47055e+09
2.82195	2.46050e+09
2.82478	2.45044e+09
2.82761	2.44165e+09
2.83045	2.43159e+09
2.83328	2.42280e+09
2.83613	2.41274e+09
2.83897	2.40143e+09
2.84181	2.39138e+09
2.84466	2.38258e+09
2.84752	2.37253e+09
2.85037	2.36122e+09
2.85323	2.34865e+09
2.85609	2.33483e+09
2.85895	2.31724e+09
2.86182	2.29336e+09
2.86469	2.25818e+09
2.86756	2.20037e+09
2.87043	2.11995e+09
2.87331	2.07596e+09
2.87619	2.11995e+09
2.87907	2.18152e+09
2.88196	2.21419e+09
2.88485	2.22927e+09
2.88774	2.23304e+09
2.89064	2.23053e+09
2.89353	2.22550e+09
2.89644	2.22048e+09
2.89934	2.21419e+09
2.90225	2.20791e+09
2.90515	2.20037e+09
2.90807	2.19158e+09
2.91098	2.18404e+09
2.91390	2.17524e+09
2.91682	2.16644e+09
2.91975	2.15890e+09
2.92267	2.15136e+09
2.92560	2.14382e+09
2.92854	2.13503e+09
2.93147	2.12749e+09
2.93441	2.11995e+09
2.93735	2.11115e+09
2.94030	2.10361e+09
2.94325	2.09481e+09
2.94620	2.08727e+09
2.94915	2.07973e+09
2.95211	2.07094e+09
2.95507	2.06340e+09
2.95803	2.05586e+09
2.96099	2.04706e+09
2.96396	2.03952e+09
2.96693	2.03198e+09
2.96991	2.02444e+09
2.97288	2.01565e+09
2.97586	2.00811e+09
2.97885	2.00057e+09
2.98183	1.99303e+09
2.98482	1.98549e+09
2.98782	1.97795e+09
2.99081	1.96915e+09
2.99381	1.96161e+09
2.99681	1.95407e+09
2.99982	1.94653e+09
3.00282	1.93899e+09
3.00583	1.93019e+09
3.00885	1.92265e+09
3.01186	1.91386e+09
3.01488	1.90506e+09
3.01790	1.89501e+09
3.02093	1.88496e+09
3.02396	1.87113e+09
3.02699	1.85480e+09
3.03002	1.82841e+09
3.03306	1.78568e+09
3.03610	1.72034e+09
3.03915	1.67635e+09
3.04219	1.70526e+09
3.04524	1.75804e+09
3.04830	1.78694e+09
3.05135	1.79825e+09
3.05441	1.80202e+09
3.05747	1.80076e+09
3.06054	1.79699e+09
3.06361	1.79196e+09
3.06668	1.78694e+09
3.06975	1.78065e+09
3.07283	1.77437e+09
3.07591	1.76809e+09
3.07899	1.76181e+09
3.08208	1.75427e+09
3.08517	1.74798e+09
3.08826	1.74170e+09
3.09136	1.73542e+09
3.09446	1.72913e+09
3.09756	1.72159e+09
3.10067	1.71531e+09
3.10377	1.70903e+09
3.10689	1.70274e+09
3.11000	1.69646e+09
3.11312	1.68892e+09
3.11624	1.68264e+09
3.11936	1.67635e+09
3.12249	1.67007e+09
3.12562	1.66379e+09
3.12875	1.65625e+09
3.13189	1.65122e+09
3.13503	1.64494e+09
3.13817	1.63865e+09
3.14132	1.63237e+09
3.14447	1.62609e+09
3.14762	1.61981e+09
3.15078	1.61352e+09
3.15393	1.60724e+09
3.15710	1.60096e+09
3.16026	1.59467e+09
3.16343	1.58965e+09
3.16660	1.58336e+09
3.16978	1.57708e+09
3.17295	1.57080e+09
3.17613	1.56451e+09
3.17932	1.55823e+09
3.18251	1.55320e+09
3.18570	1.54692e+09
3.18889	1.54064e+09
3.19209	1.53435e+09
3.19529	1.52933e+09
3.19849	1.52304e+09
3.20170	1.51676e+09
3.20491	1.51173e+09
3.20812	1.50545e+09
3.21133	1.49917e+09
3.21455	1.49414e+09
3.21778	1.48786e+09
3.22100	1.48283e+09
3.22423	1.47655e+09
3.22746	1.47152e+09
3.23070	1.46524e+09
3.23394	1.46021e+09
3.23718	1.45393e+09
3.24043	1.44890e+09
3.24367	1.44262e+09
3.24693	1.43634e+09
3.25018	1.43131e+09
3.25344	1.42503e+09
3.25670	1.42000e+09
3.25997	1.41372e+09
3.26323	1.40869e+09
3.26651	1.40241e+09
3.26978	1.39612e+09
3.27306	1.38984e+09
3.27634	1.38230e+09
3.27962	1.37350e+09
3.28291	1.36094e+09
3.28620	1.34460e+09
3.28950	1.31947e+09
3.29279	1.27800e+09
3.29610	1.23653e+09
3.29940	1.24508e+09
3.30271	1.28303e+09
3.30602	1.30565e+09
3.30933	1.31444e+09
3.31265	1.31696e+09
3.31597	1.31570e+09
3.31930	1.31193e+09
3.32262	1.30942e+09
3.32595	1.30565e+09
3.32929	1.30062e+09
3.33263	1.29559e+09
3.33597	1.29182e+09
3.33931	1.28680e+09
3.34266	1.28177e+09
3.34601	1.27674e+09
3.34936	1.27297e+09
3.35272	1.26795e+09
3.35608	1.26292e+09
3.35945	1.25789e+09
3.36282	1.25337e+09
3.36619	1.24859e+09
3.36956	1.24357e+09
3.37294	1.23816e+09
3.37632	1.23352e+09
3.37971	1.22899e+09
3.38309	1.22447e+09
3.38649	1.22019e+09
3.38988	1.21567e+09
3.39328	1.21115e+09
3.39668	1.20650e+09
3.40009	1.20185e+09
3.40349	1.19720e+09
3.40691	1.19242e+09
3.41032	1.18802e+09
3.41374	1.18363e+09
3.41716	1.17910e+09
3.42059	1.17470e+09
3.42402	1.17018e+09
3.42745	1.16566e+09
3.43089	1.16113e+09
3.43433	1.15673e+09
3.43777	1.15246e+09
3.44121	1.14806e+09
3.44466	1.14367e+09
3.44812	1.13927e+09
3.45157	1.13499e+09
3.45503	1.13060e+09
3.45850	1.12632e+09
3.46197	1.12193e+09
3.46544	1.11765e+09
3.46891	1.11338e+09
3.47239	1.10911e+09
3.47587	1.10496e+09
3.47935	1.10069e+09
3.48284	1.09642e+09
3.48633	1.09227e+09
3.48983	1.08812e+09
3.49333	1.08398e+09
3.49683	1.07970e+09
3.50033	1.07556e+09
3.50384	1.07141e+09
3.50736	1.06739e+09
3.51087	1.06337e+09
3.51439	1.05922e+09
3.51792	1.05507e+09
3.52144	1.05105e+09
3.52497	1.04703e+09
3.52851	1.04301e+09
3.53204	1.03911e+09
3.53558	1.03509e+09
3.53913	1.03107e+09
3.54268	1.02705e+09
3.54623	1.02303e+09
3.54978	1.01913e+09
3.55334	1.01536e+09
3.55690	1.01147e+09
3.56047	1.00770e+09
3.56404	1.00368e+09
3.56761	9.99655e+08
3.57119	9.95634e+08
3.57477	9.91738e+08
3.57835	9.88094e+08
3.58194	9.84449e+08
3.58553	9.80931e+08
3.58913	9.77161e+08
3.59272	9.73391e+08
3.59633	9.69495e+08
3.59993	9.65474e+08
3.60354	9.61453e+08
3.60715	9.57557e+08
3.61077	9.54039e+08
3.61439	9.50772e+08
3.61801	9.47379e+08
3.62164	9.43986e+08
3.62527	9.40342e+08
3.62890	9.36697e+08
3.63254	9.32927e+08
3.63618	9.29032e+08
3.63983	9.24885e+08
3.64348	9.20738e+08
3.64713	9.16968e+08
3.65079	9.13952e+08
3.65445	9.11062e+08
3.65811	9.07920e+08
3.66178	9.04779e+08
3.66545	9.01511e+08
3.66912	8.98119e+08
3.67280	8.94474e+08
3.67648	8.90704e+08
3.68017	8.86683e+08
3.68386	8.82411e+08
3.68755	8.77887e+08
3.69125	8.73488e+08
3.69495	8.70221e+08
3.69865	8.67708e+08
3.70236	8.65320e+08
3.70607	8.62430e+08
3.70979	8.59163e+08
3.71351	8.55519e+08
3.71723	8.51246e+08
3.72096	8.46094e+08
3.72469	8.39811e+08
3.72842	8.31391e+08
3.73216	8.17191e+08
3.73590	7.92561e+08
3.73964	7.68057e+08
3.74339	7.73083e+08
3.74715	7.92938e+08
3.75090	8.04122e+08
3.75466	8.09274e+08
3.75843	8.11285e+08
3.76219	8.11159e+08
3.76597	8.09903e+08
3.76974	8.07892e+08
3.77352	8.05630e+08
3.77730	8.02991e+08
3.78109	8.00226e+08
3.78488	7.97462e+08
3.78868	7.94446e+08
3.79247	7.91304e+08
3.79628	7.88037e+08
3.80008	7.84519e+08
3.80389	7.80749e+08
3.80770	7.76476e+08
3.81152	7.71073e+08
3.81534	7.64915e+08
3.81917	7.60014e+08
3.82300	7.58632e+08
3.82683	7.58883e+08
3.83067	7.58506e+08
3.83451	7.57124e+08
3.83835	7.55113e+08
3.84220	7.52851e+08
3.84605	7.50338e+08
3.84991	7.47573e+08
3.85376	7.44809e+08
3.85763	7.42044e+08
3.86150	7.39154e+08
3.86537	7.36138e+08
3.86924	7.33122e+08
3.87312	7.30483e+08
3.87700	7.27593e+08
3.88089	7.24326e+08
3.88478	7.21184e+08
3.88867	7.17791e+08
3.89257	7.13770e+08
3.89648	7.08618e+08
3.90038	7.01958e+08
3.90429	6.94166e+08
3.90821	6.89391e+08
3.91212	6.90396e+08
3.91605	6.92658e+08
3.91997	6.93412e+08
3.92390	6.92658e+08
3.92784	6.91025e+08
3.93177	6.89014e+08
3.93571	6.86752e+08
3.93966	6.84365e+08
3.94361	6.81851e+08
3.94756	6.79212e+08
3.95152	6.76825e+08
3.95548	6.74311e+08
3.95945	6.71798e+08
3.96342	6.69159e+08
3.96739	6.66520e+08
3.97137	6.64007e+08
3.97535	6.61242e+08
3.97933	6.58604e+08
3.98332	6.55839e+08
3.98732	6.53200e+08
3.99131	6.50310e+08
3.99531	6.47419e+08
3.99932	6.44278e+08
4.00333	6.40508e+08
4.00734	6.35733e+08
4.01136	6.29198e+08
4.01538	6.20025e+08
4.01941	6.10977e+08
4.02344	6.09720e+08
4.02747	6.14244e+08
4.03151	6.17260e+08
4.03555	6.16883e+08
4.03960	6.13365e+08
4.04364	6.04945e+08
4.04770	5.87101e+08
4.05176	5.70136e+08
4.05582	5.78053e+08
4.05988	5.93635e+08
4.06395	6.00170e+08
4.06803	6.01426e+08
4.07211	6.00798e+08
4.07619	5.99290e+08
4.08028	5.97531e+08
4.08437	5.95520e+08
4.08846	5.93384e+08
4.09256	5.91248e+08
4.09666	5.89111e+08
4.10077	5.86975e+08
4.10488	5.84713e+08
4.10899	5.82451e+08
4.11311	5.80189e+08
4.11724	5.78053e+08
4.12136	5.75791e+08
4.12550	5.73404e+08
4.12963	5.71142e+08
4.13377	5.68754e+08
4.13792	5.66366e+08
4.14207	5.63727e+08
4.14622	5.60963e+08
4.15037	5.57696e+08
4.15453	5.53674e+08
4.15870	5.48019e+08
4.16287	5.39474e+08
4.16704	5.28039e+08
4.17122	5.21379e+08
4.17540	5.25903e+08
4.17959	5.32814e+08
4.18378	5.36333e+08
4.18797	5.37212e+08
4.19217	5.36835e+08
4.19637	5.35579e+08
4.20058	5.34071e+08
4.20479	5.32311e+08
4.20901	5.30552e+08
4.21322	5.28793e+08
4.21745	5.26782e+08
4.22168	5.24897e+08
4.22591	5.22887e+08
4.23015	5.20876e+08
4.23439	5.18991e+08
4.23863	5.16981e+08
4.24288	5.14970e+08
4.24713	5.12959e+08
4.25139	5.11074e+08
4.25565	5.09064e+08
4.25992	5.07053e+08
4.26419	5.05168e+08
4.26847	5.03158e+08
4.27274	5.01273e+08
4.27703	4.99262e+08
4.28132	4.97377e+08
4.28561	4.95492e+08
4.28990	4.93481e+08
4.29420	4.91596e+08
4.29851	4.89711e+08
4.30282	4.87701e+08
4.30713	4.85816e+08
4.31145	4.83931e+08
4.31577	4.82046e+08
4.32010	4.80035e+08
4.32443	4.78150e+08
4.32876	4.76265e+08
4.33311	4.74255e+08
4.33745	4.72244e+08
4.34180	4.70108e+08
4.34615	4.67972e+08
4.35051	4.65458e+08
4.35487	4.62694e+08
4.35923	4.59175e+08
4.36360	4.54149e+08
4.36798	4.46609e+08
4.37236	4.35927e+08
4.37674	4.29393e+08
4.38113	4.33791e+08
4.38552	4.40828e+08
4.38992	4.44347e+08
4.39432	4.45478e+08
4.39872	4.45227e+08
4.40313	4.44473e+08
4.40755	4.43216e+08
4.41197	4.41834e+08
4.41639	4.40326e+08
4.42082	4.38818e+08
4.42525	4.37184e+08
4.42968	4.35550e+08
4.43412	4.33917e+08
4.43857	4.32283e+08
4.44302	4.30650e+08
4.44747	4.29016e+08
4.45193	4.27382e+08
4.45640	4.25749e+08
4.46086	4.24115e+08
4.46534	4.22356e+08
4.46981	4.20722e+08
4.47429	4.19088e+08
4.47878	4.17455e+08
4.48327	4.15821e+08
4.48776	4.14313e+08
4.49226	4.12680e+08
4.49677	4.11046e+08
4.50127	4.09412e+08
4.50579	4.07779e+08
4.51030	4.06271e+08
4.51482	4.04637e+08
4.51935	4.03129e+08
4.52388	4.01496e+08
4.52842	3.99988e+08
4.53296	3.98354e+08
4.53750	3.96846e+08
4.54205	3.95338e+08
4.54660	3.93830e+08
4.55116	3.92196e+08
4.55572	3.90688e+08
4.56029	3.89181e+08
4.56486	3.87673e+08
4.56944	3.86165e+08
4.57402	3.84657e+08
4.57860	3.83023e+08
4.58319	3.81515e+08
4.58779	3.80007e+08
4.59239	3.78499e+08
4.59699	3.76991e+08
4.60160	3.75483e+08
4.60621	3.73850e+08
4.61083	3.72342e+08
4.61545	3.70708e+08
4.62008	3.68949e+08
4.62471	3.67189e+08
4.62935	3.65053e+08
4.63399	3.62665e+08
4.63864	3.59273e+08
4.64329	3.54120e+08
4.64794	3.44696e+08
4.65260	3.34894e+08
4.65726	3.36276e+08
4.66193	3.41554e+08
4.66661	3.38789e+08
4.67129	3.32506e+08
4.67597	3.33888e+08
4.68066	3.40172e+08
4.68535	3.43942e+08
4.69005	3.45198e+08
4.69475	3.45324e+08
4.69945	3.44821e+08
4.70416	3.43942e+08
4.70888	3.42936e+08
4.71360	3.41805e+08
4.71833	3.40549e+08
4.72306	3.39418e+08
4.72779	3.38161e+08
4.73253	3.36904e+08
4.73728	3.35648e+08
4.74202	3.34265e+08
4.74678	3.33009e+08
4.75154	3.31752e+08
4.75630	3.30496e+08
4.76107	3.29239e+08
4.76584	3.27982e+08
4.77062	3.26726e+08
4.77540	3.25469e+08
4.78019	3.24212e+08
4.78498	3.22956e+08
4.78978	3.21699e+08
4.79458	3.20442e+08
4.79939	3.19186e+08
4.80420	3.17929e+08
4.80901	3.16673e+08
4.81384	3.15542e+08
4.81866	3.14285e+08
4.82349	3.13028e+08
4.82833	3.11897e+08
4.83317	3.10641e+08
4.83801	3.09384e+08
4.84286	3.08253e+08
4.84772	3.06996e+08
4.85258	3.05865e+08
4.85744	3.04609e+08
4.86231	3.03478e+08
4.86719	3.02347e+08
4.87207	3.01090e+08
4.87695	2.99959e+08
4.88184	2.98703e+08
4.88673	2.97572e+08
4.89163	2.96441e+08
4.89654	2.95310e+08
4.90145	2.94179e+08
4.90636	2.93048e+08
4.91128	2.91917e+08
4.91620	2.90660e+08
4.92113	2.89529e+08
4.92606	2.88398e+08
4.93100	2.87393e+08
4.93595	2.86262e+08
4.94089	2.85131e+08
4.94585	2.84000e+08
4.95081	2.82869e+08
4.95577	2.81738e+08
4.96074	2.80733e+08
4.96571	2.79602e+08
4.97069	2.78471e+08
4.97567	2.77340e+08
4.98066	2.76334e+08
4.98565	2.75329e+08
4.99065	2.74198e+08
4.99565	2.73193e+08
5.00066	2.72062e+08
5.00567	2.71057e+08
5.01069	2.69926e+08
5.01572	2.68795e+08
5.02074	2.67664e+08
5.02578	2.66658e+08
5.03082	2.65653e+08
5.03586	2.64648e+08
5.04091	2.63642e+08
5.04596	2.62637e+08
5.05102	2.61632e+08
5.05608	2.60501e+08
5.06115	2.59496e+08
5.06623	2.58490e+08
5.07131	2.57359e+08
5.07639	2.56354e+08
5.08148	2.55223e+08
5.08657	2.54092e+08
5.09167	2.52835e+08
5.09678	2.51704e+08
5.10189	2.50448e+08
5.10700	2.48814e+08
5.11212	2.46678e+08
5.11724	2.43159e+08
5.12238	2.37253e+08
5.12751	2.31724e+08
5.13265	2.32981e+08
5.13780	2.37504e+08
5.14295	2.40143e+08
5.14810	2.40772e+08
5.15326	2.40646e+08
5.15843	2.40018e+08
5.16360	2.39264e+08
5.16878	2.38384e+08
5.17396	2.37630e+08
5.17915	2.36876e+08
5.18434	2.36122e+08
5.18954	2.35368e+08
5.19474	2.34488e+08
5.19995	2.33609e+08
5.20516	2.32729e+08
5.21038	2.31850e+08
5.21560	2.30970e+08
5.22083	2.30090e+08
5.22606	2.29211e+08
5.23130	2.28205e+08
5.23655	2.27326e+08
5.24180	2.26320e+08
5.24705	2.25315e+08
5.25231	2.24310e+08
5.25758	2.23304e+08
5.26285	2.22299e+08
5.26812	2.21419e+08
5.27340	2.20791e+08
5.27869	2.20163e+08
5.28398	2.19409e+08
5.28928	2.18655e+08
5.29458	2.17775e+08
5.29989	2.17021e+08
5.30520	2.16142e+08
5.31052	2.15388e+08
5.31585	2.14508e+08
5.32117	2.13628e+08
5.32651	2.12874e+08
5.33185	2.11995e+08
5.33719	2.11115e+08
5.34255	2.10361e+08
5.34790	2.09481e+08
5.35326	2.08602e+08
5.35863	2.07596e+08
5.36400	2.06591e+08
5.36938	2.05586e+08
5.37476	2.04455e+08
5.38015	2.03450e+08
5.38554	2.02947e+08
5.39094	2.02444e+08
5.39635	2.01816e+08
5.40176	2.01188e+08
5.40717	2.00559e+08
5.41259	1.99805e+08
5.41802	1.99177e+08
5.42345	1.98423e+08
5.42889	1.97669e+08
5.43433	1.96915e+08
5.43978	1.96161e+08
5.44523	1.95407e+08
5.45069	1.94527e+08
5.45615	1.93773e+08
5.46162	1.93019e+08
5.46710	1.92265e+08
5.47258	1.91511e+08
5.47807	1.90758e+08
5.48356	1.90004e+08
5.48906	1.89250e+08
5.49456	1.88370e+08
5.50007	1.87490e+08
5.50558	1.86611e+08
5.51110	1.85605e+08
5.51662	1.84349e+08
5.52215	1.83218e+08
5.52769	1.82464e+08
5.53323	1.82212e+08
5.53878	1.81961e+08
5.54433	1.81584e+08
5.54989	1.81081e+08
5.55545	1.80453e+08
5.56102	1.79825e+08
5.56660	1.79196e+08
5.57218	1.78442e+08
5.57776	1.77814e+08
5.58336	1.77186e+08
5.58895	1.76432e+08
5.59456	1.75804e+08
5.60016	1.75050e+08
5.60578	1.74421e+08
5.61140	1.73793e+08
5.61702	1.73039e+08
5.62266	1.72411e+08
5.62829	1.71657e+08
5.63393	1.71028e+08
5.63958	1.70400e+08
5.64524	1.69646e+08
5.65090	1.69018e+08
5.65656	1.68389e+08
5.66223	1.67635e+08
5.66791	1.67007e+08
5.67359	1.66253e+08
5.67928	1.65499e+08
5.68497	1.64745e+08
5.69067	1.63865e+08
5.69638	1.62860e+08
5.70209	1.61478e+08
5.70780	1.59970e+08
5.71352	1.59216e+08
5.71925	1.59342e+08
5.72499	1.59467e+08
5.73073	1.59342e+08
5.73647	1.58965e+08
5.74222	1.58462e+08
5.74798	1.57959e+08
5.75374	1.57457e+08
5.75951	1.56828e+08
5.76528	1.56326e+08
5.77106	1.55697e+08
5.77685	1.55069e+08
5.78264	1.54441e+08
5.78844	1.53812e+08
5.79424	1.53310e+08
5.80005	1.52681e+08
5.80586	1.52053e+08
5.81168	1.51425e+08
5.81751	1.50922e+08
5.82334	1.50294e+08
5.82918	1.49665e+08
5.83502	1.49037e+08
5.84087	1.48535e+08
5.84673	1.47906e+08
5.85259	1.47278e+08
5.85846	1.46650e+08
5.86433	1.46021e+08
5.87021	1.45393e+08
5.87609	1.44639e+08
5.88198	1.43759e+08
5.88788	1.42628e+08
5.89378	1.40995e+08
5.89969	1.37979e+08
5.90561	1.34460e+08
5.91153	1.34209e+08
5.91745	1.36722e+08
5.92338	1.38356e+08
5.92932	1.38607e+08
5.93527	1.38230e+08
5.94122	1.37476e+08
5.94717	1.36094e+08
5.95314	1.34460e+08
5.95910	1.33706e+08
5.96508	1.34335e+08
5.97106	1.34837e+08
5.97704	1.34963e+08
5.98304	1.34712e+08
5.98903	1.34335e+08
5.99504	1.33958e+08
6.00105	1.33581e+08
6.00706	1.33078e+08
6.01309	1.32575e+08
6.01911	1.32073e+08
6.02515	1.31570e+08
6.03119	1.31067e+08
6.03723	1.30565e+08
6.04329	1.30062e+08
6.04935	1.29559e+08
6.05541	1.29057e+08
6.06148	1.28554e+08
6.06756	1.28051e+08
6.07364	1.27549e+08
6.07973	1.27046e+08
6.08582	1.26543e+08
6.09192	1.26041e+08
6.09803	1.25588e+08
6.10414	1.25098e+08
6.11026	1.24608e+08
6.11639	1.24131e+08
6.12252	1.23641e+08
6.12866	1.23163e+08
6.13480	1.22673e+08
6.14095	1.22195e+08
6.14711	1.21718e+08
6.15327	1.21240e+08
6.15944	1.20763e+08
6.16562	1.20285e+08
6.17180	1.19820e+08
6.17798	1.19343e+08
6.18418	1.18878e+08
6.19038	1.18413e+08
6.19658	1.17935e+08
6.20280	1.17470e+08
6.20901	1.17005e+08
6.21524	1.16541e+08
6.22147	1.16063e+08
6.22771	1.15598e+08
6.23395	1.15121e+08
6.24020	1.14643e+08
6.24645	1.14140e+08
6.25272	1.13625e+08
6.25899	1.13047e+08
6.26526	1.12394e+08
6.27154	1.11552e+08
6.27783	1.10358e+08
6.28412	1.08636e+08
6.29042	1.07065e+08
6.29673	1.07128e+08
6.30304	1.08108e+08
6.30936	1.08674e+08
6.31568	1.08775e+08
6.32201	1.08636e+08
6.32835	1.08347e+08
6.33470	1.08008e+08
6.34105	1.07644e+08
6.34740	1.07254e+08
6.35377	1.06864e+08
6.36014	1.06462e+08
6.36651	1.06060e+08
6.37290	1.05645e+08
6.37928	1.05243e+08
6.38568	1.04829e+08
6.39208	1.04427e+08
6.39849	1.04024e+08
6.40490	1.03610e+08
6.41132	1.03208e+08
6.41775	1.02805e+08
6.42419	1.02403e+08
6.43063	1.02001e+08
6.43707	1.01612e+08
6.44353	1.01210e+08
6.44999	1.00807e+08
6.45645	1.00418e+08
6.46292	1.00028e+08
6.46940	9.96262e+07
6.47589	9.92366e+07
6.48238	9.88471e+07
6.48888	9.84575e+07
6.49539	9.80805e+07
6.50190	9.76910e+07
6.50842	9.73140e+07
6.51494	9.69244e+07
6.52147	9.65474e+07
6.52801	9.61704e+07
6.53455	9.57934e+07
6.54110	9.54165e+07
6.54766	9.50395e+07
6.55423	9.46625e+07
